Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label;Date;Date2
CN;河池市;市环保站;24.6947,108.0497;NO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;包头市;市环境监测站;40.6532,109.8756;NO2;ChinaAQIData;µg/m³;17.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南充市;市环境监测站;30.8388,106.1087;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;永州市;市环境监测站;26.4214,111.6156;PM2.5;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;连云港市;市环境监测站;34.5885,119.176;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;黔东南苗族侗族自治州;市环境监测站;26.5747,107.9783;O3;ChinaAQIData;µg/m³;90.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;镇江市;市疾控中心;32.1873,119.4424;PM10;ChinaAQIData;µg/m³;31.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;常州市;市监测站;31.762,119.9633;PM10;ChinaAQIData;µg/m³;24.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;衡水市;市监测站;37.7316,115.6303;NO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;淮安市;市监测站;33.6067,118.989;PM2.5;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;百色市;市监测站;23.9011,106.6103;O3;ChinaAQIData;µg/m³;139.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;随州市;市立交桥水厂;31.7308,113.3983;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;抚州市;市站;27.9831,116.3544;O3;ChinaAQIData;µg/m³;113.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;阿勒泰地区;市站;47.8517,88.1264;SO2;ChinaAQIData;µg/m³;2.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;铜陵市;市职教基地;30.97,117.8483;PM10;ChinaAQIData;µg/m³;28.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;朔州市;平朔;39.3522,112.4397;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;朔州市;平朔;39.3522,112.4397;PM10;ChinaAQIData;µg/m³;102.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;平顶山市;平顶山工学院;33.774,113.182;PM10;ChinaAQIData;µg/m³;34.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;平顶山市;平顶山工学院;33.774,113.182;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
ZA;Buffalo City Metro;Mobile;-33.014944,27.849248;PM10;South Africa;µg/m³;-0.009000000000000001;2021-08-06T13:00:00+02:00;South Africa;2021-08-06;2021-08-06
ZA;eThekwini Metro;New Germany;-29.798653,30.876572;PM10;South Africa;µg/m³;42.0;2021-08-06T13:00:00+02:00;South Africa;2021-08-06;2021-08-06
BA;Živinice;Živinice;44.4538888889,18.6483333333;CO;Bosnia_Tuzlanski;µg/m³;170.0;2021-08-06T14:00:00+02:00;Bosnia and Herzegovina;2021-08-06;2021-08-06
CN;安庆市;马山宾馆;30.5119,117.0331;SO2;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;黄山市;黄山东路89号;29.7178,118.327;PM2.5;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;合肥市;包河区;31.7964,117.3027;SO2;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;亳州市;三国揽胜宫;33.8518,115.7789;PM10;ChinaAQIData;µg/m³;23.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;亳州市;三国揽胜宫;33.8518,115.7789;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;芜湖市;科创中心;31.4134,118.3714;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T12:00:00+02:00;China;2021-08-06;2021-08-06
CN;安庆市;环科院;30.5177,117.0809;O3;ChinaAQIData;µg/m³;116.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;淮南市;谢家集区政府;32.5951,116.8569;PM10;ChinaAQIData;µg/m³;136.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;淮南市;谢家集区政府;32.5951,116.8569;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;洛阳市;市委党校;34.6516,112.3931;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;东营市;市环保局;37.4309,118.6614;O3;ChinaAQIData;µg/m³;186.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;榆林市;红石峡森林公园(对照点);38.3344,109.7414;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;天津市;团泊洼(对照点);38.9194,117.157;CO;ChinaAQIData;µg/m³;900.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;天津市;团泊洼(对照点);38.9194,117.157;PM10;ChinaAQIData;µg/m³;65.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;太原市;上兰(对照点);38.0108,112.434;PM10;ChinaAQIData;µg/m³;50.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;临夏回族自治州;环保局;35.5993,103.2069;NO2;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;重庆市;龙井湾;29.5728,106.4037;CO;ChinaAQIData;µg/m³;300.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;重庆市;上清寺;29.5654,106.5468;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;扬州市;五台山医院;32.4155,119.447;CO;ChinaAQIData;µg/m³;200.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;上饶市;双创科技城;28.4315,117.897;PM10;ChinaAQIData;µg/m³;30.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;宁德市;宁德一中;26.6562,119.5231;NO2;ChinaAQIData;µg/m³;16.0;2021-08-06T06:00:00+02:00;China;2021-08-06;2021-08-06
CN;兰州市;教育港;36.1058,103.7158;SO2;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;秦皇岛市;文明里;39.943889,119.610547;O3;ChinaAQIData;µg/m³;192.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;商丘市;梁园区档案局;34.4465,115.6071;PM2.5;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;常德市;武陵区永安;29.0289,111.7153;PM2.5;ChinaAQIData;µg/m³;21.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;漳州市;漳州党校;24.5183,114.6622;O3;ChinaAQIData;µg/m³;71.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;荆州市;管委会;30.3122,112.2747;PM2.5;ChinaAQIData;µg/m³;20.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南昌市;外国语学校;28.7031,115.9721;PM10;ChinaAQIData;µg/m³;16.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;宁波市;万里国际学校;29.9017,121.6147;O3;ChinaAQIData;µg/m³;50.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;徐州市;桃园路;34.2911,117.244;O3;ChinaAQIData;µg/m³;117.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;双鸭山市;环保局;46.6554,131.1524;PM2.5;ChinaAQIData;µg/m³;21.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;双鸭山市;环保局;46.6554,131.1524;SO2;ChinaAQIData;µg/m³;2.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;松原市;江北;45.1722,124.7965;PM2.5;ChinaAQIData;µg/m³;17.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;泰安市;电力学校;36.1758,117.1089;PM2.5;ChinaAQIData;µg/m³;20.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
ZA;Gert Sibande;Ermelo;-26.493348,29.968054;PM2.5;South Africa;µg/m³;20.33;2021-08-06T14:00:00+02:00;South Africa;2021-08-06;2021-08-06
ZA;Gert Sibande;Ermelo;-26.493348,29.968054;PM10;South Africa;µg/m³;31.078000000000003;2021-08-06T14:00:00+02:00;South Africa;2021-08-06;2021-08-06
CN;广安市;广电花园;30.4551,106.6388;O3;ChinaAQIData;µg/m³;164.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;延边朝鲜族自治州;延边医院;42.9108,129.5055;NO2;ChinaAQIData;µg/m³;16.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;许昌市;开发区;33.9953,113.7906;NO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;攀枝花市;弄弄坪;26.571,101.6891;NO2;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;上海市;徐汇上师大;31.1654,121.412;PM10;ChinaAQIData;µg/m³;37.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;海西蒙古族藏族自治州;德令哈市;37.3753,97.3731;PM2.5;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;荆门市;掇刀;30.9891,112.1969;NO2;ChinaAQIData;µg/m³;22.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;珠海市;斗门;22.2281,113.299;O3;ChinaAQIData;µg/m³;92.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;鹤岗市;斯达机电;47.3086,130.2684;PM10;ChinaAQIData;µg/m³;37.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;揭阳市;新兴;23.5345,116.3701;PM10;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;辽阳市;新华园;41.2495,123.1683;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;汕尾市;新城中学;22.7925,115.3622;NO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;金昌市;新川苑;38.5339,102.1725;O3;ChinaAQIData;µg/m³;136.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;河池市;东仁乐园(对照点);24.715,108.2011;NO2;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;河池市;东仁乐园(对照点);24.715,108.2011;PM2.5;ChinaAQIData;µg/m³;20.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南宁市;仙葫(对照点);22.7904,108.4394;NO2;ChinaAQIData;µg/m³;41.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;张家口市;北泵房(对照点);40.8661,114.8916;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;驻马店市;天方二分厂;32.9771,113.9976;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;广州市;帽峰山森林公园(对照点);23.3035,113.443;PM2.5;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;阿拉善盟;西城区西花园(对照点);38.8363,105.6467;O3;ChinaAQIData;µg/m³;144.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;天水市;麦积山(对照点);34.343,106.0055;O3;ChinaAQIData;µg/m³;137.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;天水市;麦积山(对照点);34.343,106.0055;NO2;ChinaAQIData;µg/m³;3.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;朔州市;一水厂;39.53,112.2931;SO2;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;三门峡市;三门峡市第一小学;34.7829,111.1911;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;三门峡市;三门峡市第一小学;34.7829,111.1911;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;绍兴市;上虞中学;30.0137,120.8369;NO2;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;北京市;丰台小屯;39.8768,116.2545;PM10;ChinaAQIData;µg/m³;67.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;大同市;云冈站;40.1122,113.1367;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;石家庄市;井陉矿区区委大楼;38.0591645,114.0504658;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;广州市;从化良口;23.7478,113.7858;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;广州市;从化街口;23.5491,113.5717;PM10;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;洛阳市;伊滨;34.6326,112.6005;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南京市;六合雄州;32.3578,118.8554;PM2.5;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;包头市;包头市委党校;40.6261,109.9447;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;乌兰察布市;北京八中;40.9509,113.1376;PM10;ChinaAQIData;µg/m³;85.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;西咸新区;北杜;34.46,108.7108;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;临沂市;十里堡居委;35.0215,118.3564;PM10;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;无锡市;华庄;31.4753,120.3142;O3;ChinaAQIData;µg/m³;121.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;聊城市;华润纺织;36.4674,116.049;PM10;ChinaAQIData;µg/m³;52.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;鹤壁市;南山宾馆;35.9603,114.1572;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;广州市;南沙黄阁;22.8168,113.4922;CO;ChinaAQIData;µg/m³;1000.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;广州市;增城荔城;23.2614,113.8051;PM2.5;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;宣城市;夏渡子站;30.9141,118.7724;SO2;ChinaAQIData;µg/m³;3.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;惠州市;大亚湾霞涌;22.775,114.6517;PM10;ChinaAQIData;µg/m³;34.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;鹤壁市;大新区;35.6822,114.2617;O3;ChinaAQIData;µg/m³;152.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;乌鲁木齐市;大绿谷;43.8411,87.4921;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;上海市;奉贤南桥新城;30.925,121.4891;PM2.5;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;上海市;宝山庙行;31.3322,121.4316;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;雄安新区;容城县环境保护局;39.0341,115.8844;O3;ChinaAQIData;µg/m³;174.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;北京市;密云新城;40.4095,116.8336;NO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;上海市;崇明上实东滩;31.4662,121.8791;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;连云港市;工贸学校;34.6539,119.2413;O3;ChinaAQIData;µg/m³;73.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;阜阳市;市规划展馆;32.8613,115.7901;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;阜阳市;市规划展馆;32.8613,115.7901;NO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;西宁市;师大城西校区;36.6397,101.7413;SO2;ChinaAQIData;µg/m³;22.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;上饶市;广丰区教体局;28.4401,118.1953;NO2;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;北京市;延庆石河营;40.4563,115.986;NO2;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;北京市;延庆石河营;40.4563,115.986;SO2;ChinaAQIData;µg/m³;1.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;北京市;怀柔新城;40.3053,116.6151;PM2.5;ChinaAQIData;µg/m³;28.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;西安市;文体局;34.1164,108.6116;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;连云港市;新城一中;34.844,119.178;PM2.5;ChinaAQIData;µg/m³;2.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;桂林市;旅游学院;25.1253,110.296;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;曲靖市;曲靖师范学院;25.5261,103.7444;O3;ChinaAQIData;µg/m³;170.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;淮北市;杜集区检察院;33.9836,116.8873;O3;ChinaAQIData;µg/m³;140.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;石家庄市;栾城区政府;37.9001925,114.6419615;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;邯郸市;永年区实验高中;36.77178,114.50634;SO2;ChinaAQIData;µg/m³;1.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;中卫市;沙坡头区政府站;37.5162,105.1698;O3;ChinaAQIData;µg/m³;181.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;济南市;济阳区政府;36.9782,117.1673;PM10;ChinaAQIData;µg/m³;56.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;济南市;济阳区政府;36.9782,117.1673;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;保定市;清苑区第二中学;38.76408,115.47694;SO2;ChinaAQIData;µg/m³;3.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;芜湖市;清苑社区;31.3225,118.4781;PM10;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南京市;溧水永阳;31.6494,119.0138;PM2.5;ChinaAQIData;µg/m³;14.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;天津市;滨水东路;39.3521,117.8199;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;长治市;潞城四中;36.3489,113.235;PM2.5;ChinaAQIData;µg/m³;50.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;茂名市;电白水东;21.5165,111.01;CO;ChinaAQIData;µg/m³;1000.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;宿州市;社会福利中心;33.591,116.9708;NO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;百色市;祈福高中;23.8798,106.6085;O3;ChinaAQIData;µg/m³;127.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;百色市;祈福高中;23.8798,106.6085;PM10;ChinaAQIData;µg/m³;58.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;玉林市;福绵环保局;22.5893,110.0527;PM10;ChinaAQIData;µg/m³;34.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;成都市;科学城;30.4072,104.0789;NO2;ChinaAQIData;µg/m³;14.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;池州市;第八中学;30.695,117.5627;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;遵义市;第十二小学;27.5919,106.8547;CO;ChinaAQIData;µg/m³;800.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;鄂州市;精准医疗中心;30.4089,114.8094;O3;ChinaAQIData;µg/m³;112.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;乌鲁木齐市;红光山片区;43.8801,87.6162;CO;ChinaAQIData;µg/m³;200.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;乌鲁木齐市;红光山片区;43.8801,87.6162;PM10;ChinaAQIData;µg/m³;23.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南宁市;红星社区;22.7618,108.4834;PM10;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;南宁市;红星社区;22.7618,108.4834;NO2;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;五家渠市;经开区管委会;44.1912,87.546;PM10;ChinaAQIData;µg/m³;25.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;东营市;胜利站;37.4623,118.4978;PM2.5;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;巴中市;苏山坪(对照点);31.8794,106.7677;O3;ChinaAQIData;µg/m³;100.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;温州市;茶山;27.9251,120.6985;PM2.5;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;石家庄市;藁城区实验学校;38.0322033,114.8506765;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;延安市;西北局旧址;36.5786,109.4809;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;延安市;西北局旧址;36.5786,109.4809;PM2.5;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;贺州市;西湾;24.4553,111.4744;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;苏州市;越秀幼儿园;31.1733,120.624;O3;ChinaAQIData;µg/m³;74.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;天津市;辛老路;39.0605,117.0296;PM10;ChinaAQIData;µg/m³;51.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;滨州市;金海六路;37.694,118.0917;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;上海市;长宁仙霞;31.2059,121.3902;PM10;ChinaAQIData;µg/m³;29.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;阳江市;阳东陶然;21.8749,112.0125;O3;ChinaAQIData;µg/m³;113.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;嘉峪关市;雄关区;39.7724,98.2643;PM10;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;上海市;青浦徐泾;31.1663,121.2886;PM10;ChinaAQIData;µg/m³;32.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;广州市;黄埔科学城;23.1716,113.4256;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;恩施土家族苗族自治州;龙凤新区;30.3772,109.5061;O3;ChinaAQIData;µg/m³;113.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;重庆市;高寺路;29.1608,107.0944;SO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
CN;唐山市;冀东油田职工医院;39.2762,118.4359;NO2;ChinaAQIData;µg/m³;28.0;2021-08-06T13:00:00+02:00;China;2021-08-06;2021-08-06
DE;Thüringen;DETH061;50.791616,11.661233;PM10;EEA Germany;µg/m³;11.34;2021-08-06T04:00:00+02:00;Germany;2021-08-06;2021-08-06
DE;Berlin;DEBE051;52.643525,13.489531;PM10;EEA Germany;µg/m³;16.92;2021-08-06T04:00:00+02:00;Germany;2021-08-06;2021-08-06
DE;Schleswig-Holstein;DESH027;54.304676,10.135158;PM2.5;EEA Germany;µg/m³;1.5;2021-08-06T04:00:00+02:00;Germany;2021-08-06;2021-08-06
DE;Schleswig-Holstein;DESH015;53.924712,9.532635;O3;EEA Germany;µg/m³;61.84;2021-08-06T03:00:00+02:00;Germany;2021-08-06;2021-08-06
DE;Bayern;DEBY004;49.869422,9.171544;PM2.5;EEA Germany;µg/m³;4.45;2021-08-06T03:00:00+02:00;Germany;2021-08-06;2021-08-06
DE;Bayern;DEBY124;49.44406,10.325;NO2;EEA Germany;µg/m³;4.83;2021-08-06T03:00:00+02:00;Germany;2021-08-06;2021-08-06
DE;Bayern;DEBY067;49.321955,12.128139;PM2.5;EEA Germany;µg/m³;5.2;2021-08-06T03:00:00+02:00;Germany;2021-08-06;2021-08-06
DE;Bayern;DEBY009;49.89833,10.887686;NO2;EEA Germany;µg/m³;4.34;2021-08-06T03:00:00+02:00;Germany;2021-08-06;2021-08-06
